"taxonID","identifier","bibliographicCitation"
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:d4f85054347538f14ae59e7a0581f809","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:d59d72015bc65076b6c3686355a864a3","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d59d72015bc65076b6c3686355a864a3","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:d59d72015bc65076b6c3686355a864a3","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d59d72015bc65076b6c3686355a864a3","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:d59d72015bc65076b6c3686355a864a3","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:d59d72015bc65076b6c3686355a864a3","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:d5a77fc717630fb52255180244a08406","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:d5a77fc717630fb52255180244a08406","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d5a77fc717630fb52255180244a08406","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:d6cb231a3327e9a59c1fe18950fda5ce","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d6cb231a3327e9a59c1fe18950fda5ce","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:d6cb231a3327e9a59c1fe18950fda5ce","http://en.wikipedia.org/wiki/Main_Page","Wikimedia Foundation (2016) Wikipedia: The Free Encyclopedia. http://en.wikipedia.org/wiki/Main_Page (accessed 2016)."
"rinse-pathways-checklist:taxon:d77191728b81e399fc92fc4a1d448097","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d77191728b81e399fc92fc4a1d448097","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:d77191728b81e399fc92fc4a1d448097","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","https://doi.org/10.3391/bir.2012.1.4.05","Marescaux J, Molloy DP, Giamberini L, et al. (2012) First records of the quagga mussel, Dreissena rostriformis bugensis (Andrusov, 1897), in the Meuse River within France. BioInvasions Records 1:273-276."
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","https://doi.org/10.3391/ai.2011.6.S1.016","Bij de Vaate A, Beisel J-N (2011) Range expansion of the quagga mussel Dreissena rostriformis bugensis (Andrusov, 1897) in Western Europe: first observation from France. Aquatic Invasions 6, Supplement 1:S71-74."
"rinse-pathways-checklist:taxon:d9c1297df06db97bc8180e5af41ffb5b","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:d9c1297df06db97bc8180e5af41ffb5b","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:d9c1297df06db97bc8180e5af41ffb5b","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:d9f85d1c2f4f1f5c99f8f371ac578e8b","https://doi.org/10.3391/ai.2013.8.1.02","Minchin D, Cook EJ, Clark PF (2013) Alien species in British brackish and marine waters. Aquatic Invasions 8:3-19."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","https://doi.org/10.1007/978-3-540-79236-9_29","Gollasch S, Haydar D, Minchin D, et al. (2009) Introduced Aquatic Species of the North Sea Coasts and Adjacent Brackish Waters. In: Biological Invasions in Marine Ecosystems. Ecological Studies 204:507-528."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","http://www.repository.naturalis.nl/document/41874","Wolff WJ (2005) Non-indigenous marine and estuarine species in The Netherlands. Zoologische Mededelingen 79:1-116."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","https://doi.org/10.3391/ai.2013.8.1.02","Minchin D, Cook EJ, Clark PF (2013) Alien species in British brackish and marine waters. Aquatic Invasions 8:3-19."
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","https://doi.org/10.3391/ai.2007.2.3.9","Kerckhof F, Haelters J, Gollasch S (2007) Alien species in the marine and brackish ecosystem: the situation in Belgian waters Aquatic Invasions 2:243-257."
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","https://doi.org/10.3391/ai.2010.5.2.04","Zięba G, Copp GH, Davies GD, et al. (2010) Recent releases and dispersal of non-native fishes in England and Wales, with emphasis on sunbleak Leucaspius delineatus (Heckel, 1843). Aquatic Invasions 5:155-161."
"rinse-pathways-checklist:taxon:db3c6b9bf605fcb1faa9c1bdf8920c20","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:db52fd6bb02287ec6170d6d1702d5d20","https://doi.org/10.3391/ai.2009.4.2.12","Soes DM, Glöer P, de Winter AJ (2009) Viviparus acerosus (Bourguignat, 1862)(Gastropoda: Viviparidae), a new exotic snail species for the Dutch fauna. Aquatic Invasions 4:373-375."
"rinse-pathways-checklist:taxon:dc542e7bb9bab0d1ed03f4ae4420e6d0","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:dc542e7bb9bab0d1ed03f4ae4420e6d0","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:dc542e7bb9bab0d1ed03f4ae4420e6d0","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:ddfdf8d8fc0ef7a399041d1e23e4be66","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:ddfdf8d8fc0ef7a399041d1e23e4be66","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:de584ff3150b4634ea254d31ca4c8631","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:de584ff3150b4634ea254d31ca4c8631","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:defe90489ff33a744621df91dccbf454","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:dfa53dca6382682b3e5c9024b2f86a44","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:dfa53dca6382682b3e5c9024b2f86a44","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:dfa53dca6382682b3e5c9024b2f86a44","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:dfa53dca6382682b3e5c9024b2f86a44","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:dfa53dca6382682b3e5c9024b2f86a44","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:dfa53dca6382682b3e5c9024b2f86a44","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:e060c14188acc7c16d9ce8f7dcb2c3e8","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:e060c14188acc7c16d9ce8f7dcb2c3e8","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:e0dbf619d9b5e86b06fa4307baad3acc","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:e0dbf619d9b5e86b06fa4307baad3acc","http://en.wikipedia.org/wiki/Main_Page","Wikimedia Foundation (2016) Wikipedia: The Free Encyclopedia. http://en.wikipedia.org/wiki/Main_Page (accessed 2016)."
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:e21e0d2cbe1fd04fc6e83fb8642a442c","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:e23f8ebe3e94ba1c2830a0c807e7d203","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:e2b8acbc011fe67df239a609d7a08b29","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
