"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","eventDate","source"
"rinse-pathways-checklist:taxon:cb51ce8d7440a98fd5847634375aac26","ISO_3166-2:BE","Belgium","BE","present","introduced","1968/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:cb51ce8d7440a98fd5847634375aac26","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:cb529ae22504bfc09e5ded2782bcd66f","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | http://www.issg.org/database | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:cb529ae22504bfc09e5ded2782bcd66f","ISO_3166-2:BE","Belgium","BE","present","introduced","","http://www.europe-aliens.org | http://www.issg.org/database | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:cb529ae22504bfc09e5ded2782bcd66f","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.europe-aliens.org | http://www.issg.org/database | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:cb555da6be96e9fece5bda6accbcbca5"," WGSRPD:GRB","Great Britain","GB","present","introduced","1975/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:cbc833d8077838a5c565059786d2ea9f","ISO_3166-2:FR","France","FR","present","introduced","1954/2016","http://www.europe-aliens.org | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:cd2d3b564c5978665a16424b970fa0d6"," WGSRPD:GRB","Great Britain","GB","present","introduced","1694/2016","http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:cd2d3b564c5978665a16424b970fa0d6","ISO_3166-2:FR","France","FR","present","introduced","","http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:cd2d3b564c5978665a16424b970fa0d6","ISO_3166-2:BE","Belgium","BE","present","introduced","","http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:cd2d3b564c5978665a16424b970fa0d6","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:cd3f65dd730d0c81ed5d16369962ac79"," WGSRPD:GRB","Great Britain","GB","present","introduced","1846/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:cd3f65dd730d0c81ed5d16369962ac79","ISO_3166-2:FR","France","FR","present","introduced","1815/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:cd3f65dd730d0c81ed5d16369962ac79","ISO_3166-2:BE","Belgium","BE","present","introduced","1861/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:cdad43738d008f363639288ec2fa513d"," WGSRPD:GRB","Great Britain","GB","present","introduced","1901/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:cdad43738d008f363639288ec2fa513d","ISO_3166-2:FR","France","FR","present","introduced","1833/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:cdad43738d008f363639288ec2fa513d","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:cebd3c1acec689602e918c0a80d7e341"," WGSRPD:GRB","Great Britain","GB","present","introduced","1825/2016","http://www.cabi.org/isc | http://www.europe-aliens.org"
"rinse-pathways-checklist:taxon:cebd3c1acec689602e918c0a80d7e341","ISO_3166-2:FR","France","FR","present","introduced","1899/2016","http://www.cabi.org/isc | http://www.europe-aliens.org"
"rinse-pathways-checklist:taxon:cebd3c1acec689602e918c0a80d7e341","ISO_3166-2:BE","Belgium","BE","present","introduced","1858/2016","http://www.cabi.org/isc | http://www.europe-aliens.org"
"rinse-pathways-checklist:taxon:cebd3c1acec689602e918c0a80d7e341","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1853/2016","http://www.cabi.org/isc | http://www.europe-aliens.org"
"rinse-pathways-checklist:taxon:cfe5f87f5628bc7b849c721f058a14fe"," WGSRPD:GRB","Great Britain","GB","present","introduced","1967/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:cfef51bd57f4094bf1e9adea78c36d61"," WGSRPD:GRB","Great Britain","GB","present","introduced","1990/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:cfef51bd57f4094bf1e9adea78c36d61","ISO_3166-2:FR","France","FR","present","introduced","1975/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:cfef51bd57f4094bf1e9adea78c36d61","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1993/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x"
"rinse-pathways-checklist:taxon:d0023308d55b17d4bd38bb2c8cbf9cd1"," WGSRPD:GRB","Great Britain","GB","present","introduced","1836/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fcbn.fr/sites/fcbn.fr/files/ressource_telechargeable/fiche_-_elodea_canadensis_v2.pdf"
"rinse-pathways-checklist:taxon:d0023308d55b17d4bd38bb2c8cbf9cd1","ISO_3166-2:FR","France","FR","present","introduced","1845/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fcbn.fr/sites/fcbn.fr/files/ressource_telechargeable/fiche_-_elodea_canadensis_v2.pdf"
"rinse-pathways-checklist:taxon:d0023308d55b17d4bd38bb2c8cbf9cd1","ISO_3166-2:BE","Belgium","BE","present","introduced","1860/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fcbn.fr/sites/fcbn.fr/files/ressource_telechargeable/fiche_-_elodea_canadensis_v2.pdf"
"rinse-pathways-checklist:taxon:d0023308d55b17d4bd38bb2c8cbf9cd1","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1860/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fcbn.fr/sites/fcbn.fr/files/ressource_telechargeable/fiche_-_elodea_canadensis_v2.pdf"
"rinse-pathways-checklist:taxon:d0cfa25e0aad16da38bc1d3c0ecb0f2d"," WGSRPD:GRB","Great Britain","GB","present","introduced","1986/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:d0cfa25e0aad16da38bc1d3c0ecb0f2d","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:d19b52fef71d98b1f6fd149069120288","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.nederlandsesoorten.nl | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b"," WGSRPD:GRB","Great Britain","GB","present","introduced","1874/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","ISO_3166-2:FR","France","FR","present","introduced","","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","ISO_3166-2:BE","Belgium","BE","present","introduced","1906/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:d2edbb28c7a39a83e723253bd6e2843b","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1894/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org"
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b"," WGSRPD:GRB","Great Britain","GB","present","introduced","1944/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","ISO_3166-2:FR","France","FR","present","introduced","1939/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","ISO_3166-2:BE","Belgium","BE","present","introduced","1993/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:d3fd6b0b45b204812dc024576675f37b","ISO_3166-2:NL","The Netherlands","NL","present","introduced","2003/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:d4f85054347538f14ae59e7a0581f809","ISO_3166-2:FR","France","FR","present","introduced","","http://www.fao.org/fishery/introsp/search/en"
"rinse-pathways-checklist:taxon:d59d72015bc65076b6c3686355a864a3"," WGSRPD:GRB","Great Britain","GB","present","introduced","1959/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:d59d72015bc65076b6c3686355a864a3","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1980/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:d5a77fc717630fb52255180244a08406"," WGSRPD:GRB","Great Britain","GB","present","introduced","1948/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:d5a77fc717630fb52255180244a08406","ISO_3166-2:FR","France","FR","present","introduced","","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:d5a77fc717630fb52255180244a08406","ISO_3166-2:BE","Belgium","BE","present","introduced","1956/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:d6cb231a3327e9a59c1fe18950fda5ce","ISO_3166-2:FR","France","FR","present","introduced","1981/2016","http://www.europe-aliens.org | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:d6cb231a3327e9a59c1fe18950fda5ce","ISO_3166-2:BE","Belgium","BE","present","introduced","1978/2016","http://www.europe-aliens.org | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:d77191728b81e399fc92fc4a1d448097"," WGSRPD:GRB","Great Britain","GB","present","introduced","1860/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:d77191728b81e399fc92fc4a1d448097","ISO_3166-2:FR","France","FR","present","introduced","1913/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","ISO_3166-2:FR","France","FR","present","introduced","2011/2016","http://www.cabi.org/isc | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | www.animalbase.uni-goettingen.de | https://doi.org/10.3391/bir.2012.1.4.05 | https://doi.org/10.3391/ai.2011.6.S1.016"
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","ISO_3166-2:BE","Belgium","BE","present","introduced","2009/2016","http://www.cabi.org/isc | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | www.animalbase.uni-goettingen.de | https://doi.org/10.3391/bir.2012.1.4.05 | https://doi.org/10.3391/ai.2011.6.S1.016"
"rinse-pathways-checklist:taxon:d80b60f4951a627a05bf7e807988e7e2","ISO_3166-2:NL","The Netherlands","NL","present","introduced","2006/2016","http://www.cabi.org/isc | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | www.animalbase.uni-goettingen.de | https://doi.org/10.3391/bir.2012.1.4.05 | https://doi.org/10.3391/ai.2011.6.S1.016"
"rinse-pathways-checklist:taxon:d9c1297df06db97bc8180e5af41ffb5b"," WGSRPD:GRB","Great Britain","GB","present","introduced","1950/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:d9c1297df06db97bc8180e5af41ffb5b","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:d9c1297df06db97bc8180e5af41ffb5b","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:d9f85d1c2f4f1f5c99f8f371ac578e8b"," WGSRPD:GRB","Great Britain","GB","present","introduced","1967/2016","https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4"," WGSRPD:GRB","Great Britain","GB","present","introduced","1872/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","ISO_3166-2:FR","France","FR","present","introduced","1949/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","ISO_3166-2:BE","Belgium","BE","present","introduced","1911/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:da91be2f31d7767e6e3cc3cc82c7b4e4","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1926/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c"," WGSRPD:GRB","Great Britain","GB","present","introduced","1985/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2010.5.2.04"
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","ISO_3166-2:FR","France","FR","present","introduced","1983/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2010.5.2.04"
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","ISO_3166-2:BE","Belgium","BE","present","introduced","1989/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2010.5.2.04"
"rinse-pathways-checklist:taxon:db0fb79d6e85682ed2357df5426da74c","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1992/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2010.5.2.04"
"rinse-pathways-checklist:taxon:db3c6b9bf605fcb1faa9c1bdf8920c20"," WGSRPD:GRB","Great Britain","GB","present","introduced","","http://www.cabi.org/isc"
"rinse-pathways-checklist:taxon:db52fd6bb02287ec6170d6d1702d5d20","ISO_3166-2:NL","The Netherlands","NL","present","introduced","2006/2016","https://doi.org/10.3391/ai.2009.4.2.12"
"rinse-pathways-checklist:taxon:dc542e7bb9bab0d1ed03f4ae4420e6d0"," WGSRPD:GRB","Great Britain","GB","present","introduced","1890/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:dc542e7bb9bab0d1ed03f4ae4420e6d0","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:dc542e7bb9bab0d1ed03f4ae4420e6d0","ISO_3166-2:BE","Belgium","BE","present","introduced","1976/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de"
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf"," WGSRPD:GRB","Great Britain","GB","present","introduced","1949/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:dc8161dada61c0dff4dea53e91a08edf","ISO_3166-2:FR","France","FR","present","introduced","1974/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
